code,entryYmd,exitYmd,reason,entry,exit,t1Fill,stop,t1,t2,pnlPct,score,grade,condMet,t1Hit
195870,20260116,20260130,t1_full,56300,66945,,48370,66945,78090,18.4,82,B,0,true
195870,20260225,20260304,stop,66000,56310,,56310,79285,93070,-15.05,80,A,0,false
196170,20250704,20250710,t1_full,396500,445144,,358769,445144,496969,11.79,83,A,0,true
196170,20260528,20260605,stop,385500,333925,,333925,465362.5,544225,-13.75,85,A,0,false
207940,20260106,20260108,t1_full,1720000,1858147,,1626522,1858147,1997122,7.57,87,A,0,true
214450,20240614,20240704,time,139900,135800,,119434,161384,186554,-3.35,92,A,0,false
214450,20250909,20250915,stop,689000,617705,,617705,766455,855705,-10.73,82,B,0,false
219130,20260713,20260729,stop,72300,55660,,55660,97260,122220,-23.35,81,A,0,false
222800,20240604,20240703,time,34250,34250,,30912,37349.5,41212,-0.43,80,B,0,false
222800,20250313,20250402,time,20950,19210,,16582,26252,32054,-8.7,80,B,0,false
226950,20251013,20251031,t1_full,94000,112960,,80335,112960,132535,19.65,80,B,0,true
226950,20251230,20260121,stop,140000,120830,,120830,168755,197510,-14.06,86,B,0,false
226950,20260417,20260511,time,179600,170400,,145640,225965,274160,-5.53,80,A,0,false
229640,20250917,20251014,time,40250,39350,,36511,43448.5,47611,-2.66,81,A,0,false
240810,20240508,20240513,stop,37900,34557,,34557,43919.5,49537,-9.21,85,B,0,false
240810,20250313,20250402,time,26400,24200,,23441,30028.5,33981,-8.73,87,B,0,false
240810,20251215,20251218,stop,60300,55864,,55864,71214,80424,-7.75,82,B,0,false
240810,20260422,20260511,t1_full,121200,144000,,106063,140938,161863,18.3,82,B,0,true
240810,20260716,20260724,stop,136600,103736,,103736,202023.5,260996,-24.38,83,A,0,false
257720,20240319,20240321,t1_full,9490,11228,,8123,11228,13091,17.81,82,A,0,true
257720,20240429,20240507,t1_full,13610,16151,,11916,16151,18692,18.16,82,B,0,true
257720,20250716,20250725,stop,56300,49365,,49365,66615,76965,-12.69,83,B,0,false
267260,20250716,20250812,time,472500,473500,,428970,542095,609970,-0.22,87,B,0,false
267260,20260105,20260114,t1_full,819000,919100,,759100,919100,1015100,11.74,80,B,0,true
277650,20240513,20240604,time,15230,15305,,14371.75,15674.88,16456.75,0.06,80,A,0,false
277810,20251013,20251031,t2,318000,421300,,298900,375400,421300,31.92,80,B,0,true
277810,20251223,20260123,t1_full,477000,556650,,416400,556650,640800,16.2,82,B,0,true
277810,20260220,20260226,t1_full,710000,898300,,597800,898300,1078600,25.98,80,B,0,true
298040,20230901,20230911,stop,198300,173040,,173040,241690,282880,-13.11,81,B,0,false
298040,20260223,20260304,stop,2700000,2319050,,2319050,3103925,3574850,-14.48,80,B,0,false
298380,20240425,20240521,time,25200,25400,,22710,29060,32870,0.36,80,A,0,false
298380,20250318,20250326,stop,39850,34517,,34517,49054.5,57777,-13.75,80,B,0,false
298380,20260126,20260126,t1_full,203500,239978,,173003,239978,280163,17.42,80,B,0,true
310210,20250227,20250305,t1_full,114000,137965,,96690,137965,162730,20.5,80,B,0,true
310210,20251002,20251024,t1_full,166200,194800,,148260,189610,214420,16.7,82,B,0,true
316140,20231213,20240105,stop,12960,12440,,12446.57,13575.15,14252.29,-4.42,83,B,0,false
316140,20240305,20240327,time,14760,14610,,13706,16398.5,18014,-1.44,82,B,0,false
316140,20240816,20240823,t1_full,15430,16824,,14074,16824,18474,8.57,81,B,0,true
316140,20250808,20250829,time,25150,24800,,23724,27849,30324,-1.82,80,B,0,false
316140,20250911,20250916,t1_full,25700,26658.5,,23996,26658.5,28256,3.28,80,A,0,true
316140,20251223,20260115,time,28450,28000,,26336,30061,32296,-2,82,B,0,false
316140,20260123,20260127,t1_full,29050,30273.5,,27036,30273.5,32216,3.76,80,A,0,true
316140,20260908,20260917,eod_open,34500,36250,,31214,37389,41094,4.62,82,B,0,false
319660,20250704,20250709,stop,19820,18401,,18401,21711,23697,-7.56,82,A,0,false
319660,20250714,20250729,t1_full,19810,21700,,18056,21603.5,23732,9.07,82,A,0,true
328130,20230829,20230905,t2,163600,229074,,141634,196284,229074,39.42,82,B,0,true
329180,20250318,20250327,stop,314500,280126,,280126,362751,412326,-11.31,85,B,0,false
329180,20250912,20251010,time,513000,515000,,452471,570221,640871,-0.04,86,B,0,false
329180,20251118,20251128,stop,596000,530450,,530450,711825,820650,-11.38,80,A,0,false
329180,20260522,20260618,time,685000,684000,,579252,810752,949652,-0.57,85,B,0,false
332570,20250320,20250324,stop,4215,3623.5,,3623.5,4932.25,5717.5,-14.4,85,A,0,false
357780,20240430,20240524,time,312000,304000,,279157,340407,377157,-2.98,82,B,0,false
357780,20251030,20251105,stop,291500,259693,,259693,328318,369493,-11.29,80,B,0,false
357780,20251112,20251118,stop,279000,256485,,256485,318360,355485,-8.46,84,B,0,false
357780,20260220,20260310,t1_full,418500,520625,,353750,520625,620750,23.87,86,B,0,true
357780,20260409,20260423,t1_full,401000,480822,,360697,480822,552897,19.39,80,B,0,true
357780,20260515,20260515,stop,482500,429550,,429550,559425,637350,-11.36,80,A,0,false
373220,20240322,20240403,stop,410500,386743,,386743,440618,472943,-6.19,81,B,0,false
373220,20260417,20260421,t1_full,415500,458599,,367349,458599,513349,9.9,82,B,0,true
377300,20250808,20250829,time,65500,59800,,54215,78940,93775,-9.09,89,A,0,false
377300,20260220,20260304,stop,65100,53644,,53644,79519,95044,-17.95,85,B,0,false
402340,20231129,20231219,time,50300,49850,,47340,54490,58780,-1.32,80,A,0,false
402340,20240311,20240315,stop,72100,68280,,68280,85080,95160,-5.7,80,B,0,false
402340,20240322,20240419,time,77000,76100,,70590,86615,96230,-1.59,80,B,0,false
402340,20260409,20260420,t1_full,572000,703512.5,,494325,703512.5,829025,22.46,82,B,0,true
403870,20250807,20250828,time,26750,25350,,23792,29242,32512,-5.64,81,B,0,false
403870,20260409,20260427,t1_full,45150,55680.5,,39093,55680.5,65633,22.79,81,B,0,true
413630,20260827,20260916,t1_full,3930,5153.25,,2959.5,5153.25,6469.5,30.56,80,A,0,true
417200,20260106,20260129,t1_full,13500,15893.5,,12171,15893.5,18127,17.22,83,A,0,true
424870,20251104,20251111,stop,6030,5393,,5393,7330.5,8493,-10.95,82,B,0,false
439580,20250917,20251013,stop,6060,5206,,5206,6978.5,8042,-14.46,80,A,0,false
440110,20260409,20260427,t1_full,55700,73566.5,,45004,73566.5,90704,31.51,80,B,0,true
449690,20240508,20240529,time,12755,12760,,12340.42,13459.37,14130.74,-0.39,85,A,0,false
449690,20240610,20240614,t1_full,13080,13835,,12408.94,13534.09,14209.18,5.32,82,B,0,true
449690,20250729,20250813,t1_full,16870,17585.17,,16123.22,17585.17,18462.34,3.79,80,B,0,true
452280,20240621,20240702,stop,11630,9755,,9755,15042.5,18215,-16.48,80,A,0,false
475460,20250604,20250708,t2,12950,18179,,11207,15564.5,18179,39.78,81,B,0,true
000150,20230829,20230911,t1_full,115600,138240,,100840,138240,160680,19.07,80,A,0,true
000150,20240220,20240227,stop,98000,90410,,90410,109385,120770,-8.14,80,A,0,false
000150,20240430,20240522,t1_full,146200,175828,,123078,175828,207478,19.75,89,B,0,true
000150,20251010,20251017,t1_full,608000,686171,,539171,686171,774371,12.37,80,B,0,true
000150,20260409,20260423,t1_full,1192000,1480450,,1019700,1480450,1756900,23.67,84,A,0,true
000250,20251028,20251118,time,221000,222000,,203290,260065,294130,0.02,80,A,0,false
000250,20251222,20251226,stop,242000,213150,,213150,277775,316550,-12.3,80,B,0,false
000270,20231211,20231218,t1_full,85900,89900,,81278,89778,94878,4.21,82,B,0,true
000270,20240627,20240702,stop,129100,123590,,123590,141615,152430,-4.68,81,B,0,false
000270,20250715,20250724,t1_full,102100,108436,,94536,108436,116776,5.75,80,A,0,true
000270,20251112,20260107,t1_full,115700,128292.5,,106430,128292.5,141410,10.41,85,B,0,true
000270,20260212,20260225,t1_full,163200,183979,,141454,183979,209494,12.25,82,B,0,true
000660,20231201,20231207,stop,132200,125166,,125166,142091,152246,-5.73,81,A,0,false
000660,20240322,20240401,t1_full,169000,186400,,150630,184330,204550,9.82,80,A,0,true
000660,20240419,20240422,stop,177200,168849,,168849,203524,224329,-5.12,82,B,0,false
000660,20250711,20250717,stop,299500,273625,,273625,332062.5,367125,-9.03,80,B,0,false
000810,20240305,20240405,time,298500,300000,,271748,355623,405948,0.07,81,B,0,false
000810,20240423,20240513,t1_full,309000,336368,,275868,336368,372668,8.39,80,B,0,true
000810,20240620,20240628,t1_full,342000,384382,,317257,384382,424657,11.91,80,B,0,true
000810,20250320,20250326,stop,400500,367793,,367793,431293,469393,-8.56,83,B,0,false
000990,20250704,20250724,time,46650,45700,,42538,51725.5,57238,-2.46,82,B,0,false
000990,20251111,20251112,t1_full,62100,71535,,55310,71535,81270,14.7,84,A,0,true
001510,20250709,20250709,t1_full,716,818.75,,642.5,818.75,924.5,13.86,80,B,0,true
002990,20260409,20260507,time,5300,5250,,4592.5,6361.25,7422.5,-1.37,80,A,0,false
003490,20260224,20260225,t1_full,26450,28842.5,,24855,28842.5,31235,8.58,81,A,0,true
003530,20260409,20260506,t1_full,7110,8900,,6160,8717.5,10252,24.64,84,B,0,true
004090,20260211,20260220,t2,15550,19200,,14280,17355,19200,22.94,84,A,0,true
005380,20240322,20240401,stop,252500,229837,,229837,276837,305037,-9.37,80,B,0,false
005380,20250715,20250731,t1_full,217000,233000,,196841,232591,254041,6.91,80,A,0,true
005380,20250912,20250919,stop,222500,214451,,214451,234076,245851,-4.03,83,A,0,false
005380,20251113,20251203,time,273000,266500,,240029,303654,341829,-2.8,82,B,0,false
005380,20251223,20260106,t1_full,290500,318000,,266088,317338,348088,9,83,B,0,true
005490,20230825,20230914,time,567000,553000,,522472,686222,784472,-2.89,80,B,0,false
005490,20251113,20251203,time,320000,308500,,287834,346896.5,382334,-4.01,89,A,0,false
005690,20250711,20250731,time,12840,12860,,10986,15821,18722,-0.27,80,B,0,false
005690,20250806,20250813,stop,13240,12089,,12089,15441.5,17453,-9.09,80,A,0,false
005690,20251010,20251021,t1_full,12430,14231,,10821,14231,16277,14,83,B,0,true
005690,20260409,20260416,t1_full,16000,19015.5,,13928,19015.5,22068,18.34,86,B,0,true
005880,20250704,20250715,t1_full,1715,1943.2,,1511.2,1943.2,2202.4,12.82,82,A,0,true
005930,20231211,20231226,t1_full,72800,76654.63,,70281.91,76654.63,80478.27,4.84,80,B,0,true
005930,20240508,20240524,stop,80800,76267,,76267,86717,92987,-6.02,80,B,0,false
005930,20250910,20250912,t1_full,71800,74756.97,,68542.02,74756.97,78485.94,3.67,80,B,0,true
005930,20260402,20260423,t1_full,192600,224146,,166321,224146,258841,15.88,80,B,0,true
005935,20231129,20231226,t1_full,57800,60709.25,,55662.17,60709.25,63737.49,4.58,80,B,0,true
005935,20240205,20240213,t1_full,60500,64500,,58190,64090,67630,6.15,83,A,0,true
005935,20240222,20240315,time,63000,62000,,59573,65423,68933,-2.01,80,B,0,false
005935,20240321,20240322,t1_full,65000,67000,,61164.6,66710.6,70038.2,2.63,80,B,0,true
005935,20240508,20240522,stop,66300,63897,,63897,71372,75857,-4.04,80,B,0,false
005935,20250910,20250915,t1_full,58700,61700,,56066.5,61150.25,64200.5,4.66,80,B,0,true
005935,20260409,20260428,t1_full,138200,162632.5,,124245,162632.5,185665,17.17,80,B,0,true
006340,20260105,20260123,time,3800,3645,,3423.5,4414.75,5009.5,-4.49,81,B,0,false
006400,20250919,20251016,t1_full,207500,224917.5,,197730,224917.5,241230,7.93,80,B,0,true
006400,20260220,20260304,stop,402000,359000,,359000,481500,555000,-11.08,83,A,0,false
006400,20260526,20260605,stop,666000,573599,,573599,780599,904799,-14.24,82,B,0,false
006400,20260910,20260917,eod_open,559000,539000,,511250,668125,762250,-3.99,84,B,0,false
006650,20260212,20260224,t1_full,154400,182736,,137536,182736,209856,17.84,82,B,0,true
009150,20231211,20240104,time,152100,152000,,144550,160425,169950,-0.49,82,A,0,false
009150,20240430,20240604,time,153200,153200,,142103,167578,182863,-0.43,80,B,0,false
009150,20250704,20250723,stop,141500,132750,,132750,156625,170950,-6.59,82,B,0,false
009150,20250729,20250730,t1_full,138000,147932,,132282,147932,157322,6.74,83,B,0,true
009150,20260128,20260210,t1_full,280000,316709,,253334,316709,354734,12.62,82,B,0,true
010120,20251013,20251023,t2,292500,361405,,277405,329905,361405,23.03,83,A,0,true
010120,20260105,20260114,t1_full,491500,553374,,443124,553374,619524,12.11,83,A,0,true
010140,20230829,20230907,stop,8650,8156,,8156,9761,10724,-6.12,84,B,0,false
010140,20231213,20231218,stop,7940,7448,,7448,8703,9456,-6.6,83,B,0,false
010140,20240821,20240904,stop,11160,9960,,10036,12943.5,14688,-11.14,85,B,0,false
010140,20250709,20250721,t1_full,17350,19335,,15645,19335,21549,10.96,83,A,0,true
010140,20250925,20251021,t1_full,22000,23554,,20304,23554,25504,6.6,80,B,0,true
010140,20260223,20260304,stop,29800,26450,,27097,32534.5,35797,-11.62,83,A,0,false
010140,20260508,20260512,stop,33600,30870,,30870,37945,42190,-8.52,84,A,0,false
011170,20250625,20250711,t1_full,64400,70480,,57405,70480,78325,8.97,85,A,0,true
011170,20250722,20250807,stop,69300,62610,,62610,78335,87770,-10.04,84,B,0,false
011170,20250930,20251013,stop,68600,64650,,64650,75775,82450,-6.16,80,A,0,false
011170,20251016,20251017,t1_full,68900,74649,,62074,74649,82194,7.88,80,B,0,true
011170,20251111,20251112,t1_full,72400,82271,,66596,82271,91676,13.15,80,B,0,true
011170,20251218,20251218,stop,77400,72580,,72580,88380,97860,-6.63,80,A,0,false
011930,20240313,20240313,t2,2080,2459.1,,1904.3,2251.05,2459.1,17.72,80,A,0,true
011930,20251013,20251023,stop,1793,1695.4,,1695.4,2069.4,2293.8,-5.85,83,A,0,false
011930,20251027,20251113,stop,1930,1730.8,,1730.8,2133.8,2375.6,-10.71,80,A,0,false
012330,20240425,20240502,stop,241500,226000,,227762,267512,291362,-6.82,80,B,0,false
012330,20250318,20250324,t1_full,259500,280536,,239911,280536,304911,7.64,80,B,0,true
012330,20250808,20250926,time,293500,295000,,279206,333956,366806,0.08,84,B,0,false
012450,20231213,20240111,t1_full,127700,144294,,116644,144294,160884,12.51,81,B,0,true
012450,20240419,20240513,time,229500,221500,,195590,271615,317230,-3.9,89,A,0,false
012450,20250530,20250613,t1_full,851000,968829,,764579,968829,1091379,13.36,82,B,0,true
012450,20251023,20251105,stop,1008000,934894,,934894,1158894,1293294,-7.65,80,B,0,false
012450,20260223,20260303,t1_full,1241000,1463203,,1095453,1463203,1683853,17.4,84,B,0,true
012450,20260506,20260507,stop,1473000,1348702,,1348702,1663952,1853102,-8.83,84,B,0,false
014680,20251027,20251121,time,215000,207000,,193255,242767.5,272475,-4.13,89,B,0,false
014680,20260116,20260122,t1_full,245500,275975,,226850,275975,305450,11.93,86,B,0,true
028260,20231129,20231208,t1_full,118300,122132,,111682,122132,128402,2.8,85,A,0,true
028260,20240305,20240325,time,161400,158500,,140918,183343,208798,-2.22,81,B,0,false
028260,20240801,20240805,stop,153800,140754,,140754,166104,181314,-8.88,80,A,0,false
028260,20250704,20250717,t1_full,163400,188363,,152713,188363,209753,14.78,82,B,0,true
028260,20250731,20250804,stop,173800,160600,,160944,193969,213784,-7.99,86,A,0,false
028260,20260105,20260114,t1_full,245500,275825,,228575,275825,304175,11.87,87,A,0,true
028300,20240423,20240516,time,106400,95800,,89220,131920,157540,-10.35,82,B,0,false
028300,20240902,20240925,time,91000,88600,,80930,103105,116410,-3.06,83,A,0,false
028300,20251230,20251230,t1_full,48250,52540.5,,45453,52540.5,56793,8.42,83,A,0,true
028670,20250704,20250723,t1_full,3895,4257.75,,3626.5,4257.75,4636.5,8.84,90,A,0,true
028670,20260116,20260120,t1_full,4180,4477.5,,3965,4477.5,4785,6.66,80,A,0,true
028670,20260402,20260508,t1_full,5070,6199.25,,4440.5,6199.25,7254.5,21.75,84,B,0,true
028670,20260904,20260917,eod_open,5920,5870,,5214,6929,7958,-1.27,83,A,0,false
031980,20240508,20240605,t1_full,49650,63377.5,,41915,63377.5,76255,27.1,84,B,0,true
031980,20260409,20260428,t1_full,104500,130235.5,,85373,130235.5,157153,24.09,81,B,0,true
032830,20240315,20240404,time,100300,93400,,89610,118835,136370,-7.28,84,B,0,false
032830,20240821,20240910,time,98000,97200,,88350,111725,125750,-1.24,80,A,0,false
032830,20250709,20250714,t1_full,128200,143843,,116743,143843,160103,11.72,86,B,0,true
032830,20251113,20251114,stop,166200,154950,,154950,185075,203150,-7.17,82,B,0,false
034020,20240613,20240703,time,20050,19260,,17599,22344,25191,-4.35,82,B,0,false
034020,20250709,20250729,time,67100,65100,,57125,80812.5,95025,-3.4,80,B,0,false
034020,20250801,20250820,stop,64900,54300,,57774,74724,84894,-16.69,84,B,0,false
034020,20251114,20251119,stop,80500,74414,,74414,97814,111854,-7.96,83,B,0,false
034020,20260409,20260423,t1_full,100100,119600,,90192,118892,136112,18.97,80,B,0,true
034220,20250704,20250724,time,9530,9220,,8925,10412.5,11305,-3.67,80,A,0,false
034220,20250915,20250916,t1_full,12110,12865,,11255,12865,13831,5.78,83,A,0,true
034220,20260514,20260515,t1_full,14370,16567,,12572,16567,18964,14.79,84,A,0,true
034730,20231129,20231214,t1_full,165000,174204,,153054,174204,186894,5.12,80,A,0,true
034730,20240322,20240401,stop,189000,176339,,176339,213714,236139,-7.1,85,B,0,false
034730,20250711,20250728,stop,230500,204940,,204940,267590,305180,-11.47,80,A,0,false
034730,20251010,20251027,t1_full,226000,248417,,203292,248417,275492,9.45,87,B,0,true
034730,20260212,20260223,t1_full,343500,393000,,303700,389450,440900,13.92,80,B,0,true
035420,20240205,20240206,stop,220500,206979,,206979,243579,265539,-6.54,83,A,0,false
035420,20251030,20251119,time,267000,248500,,234625,298250,336425,-7.33,80,B,0,false
035420,20260908,20260917,eod_open,219000,199000,,199272,249397,279472,-9.52,85,B,0,false
035720,20250915,20250926,stop,65000,60910,,60910,72385,79270,-6.69,80,A,0,false
035720,20251013,20251029,t1_full,60700,67793,,56343,67793,74663,11.21,81,B,0,true
036540,20240223,20240315,time,6760,5890,,5834,7976.5,9262,-13.24,82,B,0,false
036540,20260409,20260423,t1_full,6800,8024,,5964,8024,9260,17.49,80,B,0,true
036570,20260226,20260304,stop,239000,214000,,217375,267687.5,297875,-10.84,82,B,0,false
036930,20231129,20231219,time,34850,33600,,30935,41472.5,47795,-4,80,B,0,false
036930,20250424,20250519,time,37650,33550,,32922,42722,48602,-11.27,92,A,0,false
036930,20251013,20251022,stop,31300,30415,,30415,35752.5,38955,-3.24,80,A,0,false
036930,20251030,20251107,stop,31700,29140,,29140,35227.5,38880,-8.47,83,A,0,false
036930,20260409,20260420,t1_full,66600,85017.5,,54455,85017.5,103355,27.11,80,B,0,true
039030,20240509,20240524,stop,252000,212810,,212810,295685,345410,-15.91,83,B,0,false
039030,20250220,20250228,stop,151500,132241,,132241,172966,197401,-13.09,87,A,0,false
039030,20250910,20250918,t1_full,217500,240414,,195564,240414,267324,10.06,80,B,0,true
039030,20260402,20260512,time,431000,428000,,345264,533389,646264,-1.12,81,B,0,false
039030,20260519,20260522,t1_full,482000,584130,,419380,584130,682980,20.67,82,B,0,true
042660,20250319,20250321,stop,82900,70500,,71245,96632.5,111865,-15.32,81,B,0,false
042660,20250613,20250617,t1_full,84000,92940,,78040,92940,101880,10.17,82,A,0,true
042660,20250915,20251010,time,111300,109300,,102239,130364,147239,-2.22,85,B,0,false
042660,20260205,20260206,stop,142200,128743,,128743,164943,186663,-9.85,82,B,0,false
042660,20260220,20260304,stop,143000,126251,,126251,158051,177131,-12.09,92,A,0,false
042700,20231201,20231221,time,62500,59200,,54596,72471,83196,-5.69,83,A,0,false
042700,20240425,20240521,time,139000,140200,,116012,172337,206132,0.43,84,A,0,false
042700,20250711,20250723,stop,96700,85473,,85473,109923,124593,-11.99,82,B,0,false
042700,20260225,20260226,t1_full,210500,249945,,183370,249945,289890,18.23,84,B,0,true
043260,20260402,20260423,time,48450,47150,,34935,66097.5,84795,-3.1,82,A,0,false
047040,20230829,20230918,time,4565,4560,,4309,4974,5373,-0.54,87,A,0,false
047040,20240821,20240910,time,4130,3780,,3687,4542,5055,-8.87,85,A,0,false
049080,20260828,20260917,eod_open,8600,10300,,6309,11896.5,15249,19.25,80,A,0,false
050890,20251215,20260107,time,7850,7510,,7019,8651.5,9631,-4.74,82,B,0,false
050890,20260526,20260601,stop,18370,14899,,14899,22976.5,27823,-19.24,80,A,0,false
052690,20240214,20240311,t1_full,67300,75250,,63375,75250,82375,11.33,87,B,0,true
052690,20240801,20240805,stop,76800,64630,,64630,89830,104950,-16.21,81,B,0,false
052690,20250729,20250819,time,91800,90300,,83459,102959,114659,-2.06,80,A,0,false
052690,20260402,20260512,time,168600,163500,,137846,203871,243486,-3.44,89,B,0,false
055550,20231213,20231220,t1_full,37000,38948.82,,35710.79,38948.82,40891.63,4.81,83,B,0,true
055550,20240311,20240314,t1_full,45250,50957.5,,42695,50957.5,55915,12.13,80,A,0,true
055550,20250730,20250820,time,68500,66900,,63634,77146.5,85254,-2.76,80,B,0,false
055550,20251021,20251106,t1_full,74200,79875,,70750,79875,85350,7.19,82,B,0,true
055550,20260106,20260123,t1_full,79600,83722.5,,74685,83722.5,89145,4.73,85,B,0,true
055550,20260413,20260506,time,96900,97300,,90150,111525,124350,-0.02,80,B,0,false
058470,20240214,20240306,time,209000,207000,,195450,254325,289650,-1.38,80,A,0,false
058470,20251010,20251014,t1_full,55000,59090,,49940,59090,64580,6.97,80,B,0,true
058470,20251107,20251126,t1_full,56500,65700,,53053,65128,72373,15.78,80,B,0,true
058470,20260406,20260427,time,109200,109800,,95653,132503,154613,0.12,83,A,0,false
062970,20260512,20260518,stop,3610,2668,,2668,4835.5,6136,-26.41,82,A,0,false
064760,20240701,20240718,stop,133400,116332,,116332,155532,179052,-13.17,81,B,0,false
064760,20251112,20251118,stop,168900,154639,,154639,197114,222599,-8.84,82,B,0,false
064760,20260409,20260416,t1_full,237500,291022,,196897,291022,347497,22.01,81,B,0,true
066570,20240620,20240726,time,107200,107100,,100550,119175,130350,-0.52,80,A,0,false
066570,20250715,20250804,time,77100,75800,,70774,83049,90414,-2.11,82,B,0,false
066570,20251013,20251014,t1_full,77800,83623,,74448,83623,89128,7.02,84,B,0,true
066570,20251111,20251201,time,90300,85400,,82535,98310,107775,-5.83,82,B,0,false
066570,20251222,20260114,time,94800,92500,,86472,101822,111032,-2.85,80,B,0,false
067290,20260220,20260304,stop,2300,1925.3,,1925.3,2762.05,3264.1,-16.65,80,B,0,false
068270,20231211,20231211,t1_full,169400,177334,,159434,177334,188074,4.23,83,A,0,true
068270,20240823,20240912,time,202000,195600,,181710,226010,252590,-3.58,80,B,0,false
068270,20250807,20250807,stop,177700,171519,,171519,193094,206039,-3.89,84,B,0,false
084370,20250731,20250804,stop,45700,41500,,41540,53065,59980,-9.58,83,A,0,false
084370,20250910,20250912,t1_full,49700,54114.5,,44702,54114.5,59762,8.41,83,A,0,true
084370,20260409,20260430,time,130800,130000,,116240,159640,185680,-1.04,80,B,0,false
086520,20240313,20240402,time,618000,610000,,548064,696564,785664,-1.72,81,B,0,false
086520,20260114,20260126,t1_full,97300,114274.5,,86537,114274.5,130917,16.94,92,A,0,true
086790,20240423,20240513,t1_full,58000,64549,,51499,64549,72379,10.81,80,B,0,true
086790,20240729,20240805,stop,63500,58958,,58958,70108,76798,-7.55,80,B,0,false
086790,20251226,20260120,t1_full,94700,100535,,90360,100535,106640,5.71,80,B,0,true
086790,20260713,20260803,time,130100,126900,,115770,147595,166690,-2.88,80,A,0,false
087010,20250912,20250924,stop,318000,275233,,275233,371983,430033,-13.82,87,A,0,false
087010,20260402,20260422,time,309500,253000,,245344,400531.5,493644,-18.61,81,B,0,false
088350,20240315,20240327,stop,3260,3007,,3007,3677,4079,-8.16,83,B,0,false
088350,20250625,20250709,t1_full,3395,3844.25,,3095.5,3844.25,4293.5,12.75,80,A,0,true
088350,20260409,20260508,time,4780,4800,,4196.5,5700.25,6602.5,-0.01,84,B,0,false
088800,20240220,20240304,stop,2825,2090,,2262,3632,4454,-26.34,87,A,0,false
095340,20250704,20250724,time,61300,58900,,54970,70795,80290,-4.33,84,B,0,false
095340,20250729,20250819,time,61300,61000,,55711,69461,77711,-0.92,83,B,0,false
095340,20251104,20251105,stop,81200,73333,,73333,91545.5,102473,-10.08,80,B,0,false
095340,20251118,20251125,t2,80900,108130,,74890,95665,108130,33.08,82,B,0,true
095340,20260409,20260414,stop,254500,212420,,212420,323870,390740,-16.89,82,A,0,false
095610,20251023,20251105,stop,45500,40338,,40338,53350.5,61158,-11.73,83,B,0,false
095610,20260507,20260511,t1_full,90400,106665,,78390,106665,123630,17.49,84,B,0,true
